text,label
"Hmmm, Im on holidays, but working. How does that work?",0
backdoor commands,0
"['this is how malware can delete telephone calls and return them to its masters, so the recipient may be told that their device received a text message with the intended malicious code from the bank account.']",1
"""lawful intercept"" pegasus spyware found deployed in 45 countries",0
"this security threat has been named as the tangle bot due to its ability to takeover a number of device’s functions that may include contact list, phone history, camera and microphone along with the ability to use internet.",1
"rotexy mainly targeting russian user’s, up to 98% of its infection in russia and it also infecting users in ukraine, germany, turkey, and several other countries.",0
['stealing the contact...'],1
retrieve all sms messages,1
['sms messaging ( used to send messages from the same device )'],1
flash player com.gzhlubw.pmevdiexmn 3f2ed928789c200e21fd0c2095619a346f75d84f76f1e54a8b31,0
"these apps were all written in arabic and, in one way or another, related to something in egypt (i.e., spoofing an egypt-based tv program and using news/stories in the middle east) regardless of the labels and objects in the apps.",0
send_settings sends the current settings of rat service to the c2,1
How did you manage to scrape your shin? Hope you heal and feel better soon!,0
"if the application hasn’t received instructions about the rules for processing incoming smss, it simply saves all smss to a local database and uploads them to the c&c.",1
the name trickmo is a direct reference to a similar kind of android banking malware called zitmo that was developed by zeus cybercriminal gang in 2011 to defeat sms-based two-factor authentication.,0
['this program encourages the authors to combine advertisements from third - party advertising networks with ads they make for their own devices.'],1
"""fakespy uses this view to redirect users to the original post office carrier webpage on launch of the application, continuing the deception,"" he wrote in his report.",1
"The Bosphorus, this maritime path of history and cultural encounters, served as the backdrop for this enchanting night. Its waters gently whispered of journeys and destinies that crossed paths on its waves. The glowing bridges connected two continents as if they were bridging together time and dreams. That night the Bosphorus and Ciragan Palace became symbols of eternity and beauty, inspiring countless novels and poems. The night, full of mysteries and promises, carried me into a world where history and modernity intertwined into an inseparable thread where each light was a witness to eternity , , . , , . , . , , . , , , , #CiraganPalace #Kempinski",0
??? Please Go vote for me on the AIA page!! thank you!!,0
"in this instance, the list of apps to be disabled contained well-known antivirus (av) apps, including:",1
"if /sdcard/memosfornotes was present on the device, the chrysaor app removes itself from the device.",0
"(""google pay: we are missing your credit or debit card details.",0
